00124,         3,         2,         1,                    3,                      0,                         0
06255,       156,        82,        74,                  150,                      0,                         6
01570,        58,        27,        31,                   58,                      0,                         0
05750,        30,        17,        13,                   30,                      0,                         0
00429,        19,         8,        11,                   19,                      0,                         0
09800,         1,         1,         0,                    1,                      0,                         0
07685,        68,        38,        30,                   68,                      0,                         0
01199,        27,        17,        10,                   26,                      0,                         1
01314,         6,         4,         2,                    3,                      0,                         3
05310,         9,         4,         5,                    6,                      1,                         2
08660,        19,        11,         8,                   16,                      0,                         3
00652,         8,         5,         3,                    8,                      0,                         0
00137,        42,        20,        22,                   38,                      0,                         4
00334,         5,         3,         2,                    5,                      0,                         0
01273,        11,         3,         8,                   10,                      1,                         0
07540,        18,         9,         9,                   18,                      0,                         0
02070,       239,       119,       120,                  226,                      7,                         6
00471,         6,         2,         4,                    6,                      0,                         0
06380,         4,         3,         1,                    4,                      0,                         0
04230,        56,        27,        29,                   56,                      0,                         0
07735,        52,        27,        25,                   47,                      0,                         5
03273,         8,         4,         4,                    8,                      0,                         0
00542,         4,         3,         1,                    4,                      0,                         0
05585,        30,        26,         4,                   29,                      0,                         1
00759,        22,        16,         6,                   22,                      0,                         0
01690,        33,        14,        19,                   31,                      0,                         2
05985,        11,         5,         6,                   11,                      0,                         0
00940,         4,         2,         2,                    3,                      0,                         1
00508,         4,         2,         2,                    4,                      0,                         0
00576,         3,         2,         1,                    3,                      0,                         0
00574,        22,         7,        15,                   21,                      0,                         1
05495,        18,        11,         7,                   17,                      0,                         1
05950,        24,         9,        15,                   24,                      0,                         0
00392,        13,         7,         6,                   13,                      0,                         0
00569,         4,         3,         1,                    4,                      0,                         0
00632,         5,         3,         2,                    5,                      0,                         0
02050,         4,         1,         3,                    4,                      0,                         0
04820,         9,         4,         5,                    9,                      0,                         0
01197,         1,         0,         1,                    1,                      0,                         0
00089,         5,         2,         3,                    5,                      0,                         0
06625,       114,        58,        56,                  109,                      0,                         5
07705,        13,         7,         6,                   13,                      0,                         0
00356,         4,         2,         2,                    4,                      0,                         0
06460,        15,        11,         4,                   15,                      0,                         0
01460,        46,        20,        26,                   46,                      0,                         0
00777,        12,         7,         5,                   12,                      0,                         0
05970,        50,        21,        29,                   50,                      0,                         0
00812,         8,         4,         4,                    8,                      0,                         0
02015,        52,        30,        22,                   52,                      0,                         0
08920,        10,         6,         4,                   10,                      0,                         0
00204,         4,         3,         1,                    4,                      0,                         0
00789,         1,         0,         1,                    1,                      0,                         0
00858,         7,         3,         4,                    7,                      0,                         0
00183,        10,         4,         6,                    8,                      1,                         1
01865,        22,        12,        10,                   22,                      0,                         0
08765,        25,        14,        11,                   25,                      0,                         0
07860,        28,        16,        12,                   26,                      2,                         0
01595,        14,         8,         6,                   14,                      0,                         0
00186,         5,         2,         3,                    5,                      0,                         0
00490,       149,        64,        85,                  143,                      5,                         1
07865,        12,         5,         7,                   12,                      0,                         0
01204,         5,         2,         3,                    5,                      0,                         0
01915,        16,        10,         6,                   16,                      0,                         0
03005,         4,         2,         2,                    4,                      0,                         0
00178,        16,         8,         8,                   16,                      0,                         0
08555,         8,         4,         4,                    8,                      0,                         0
08575,         8,         5,         3,                    8,                      0,                         0
03240,         2,         1,         1,                    2,                      0,                         0
00691,         4,         2,         2,                    4,                      0,                         0
05172,        17,         7,        10,                   17,                      0,                         0
00443,         3,         1,         2,                    3,                      0,                         0
08245,         3,         1,         2,                    3,                      0,                         0
04460,         3,         2,         1,                    3,                      0,                         0
00769,         1,         1,         0,                    1,                      0,                         0
02185,         3,         2,         1,                    3,                      0,                         0
01158,        15,         6,         9,                   14,                      0,                         1
01192,         2,         2,         0,                    2,                      0,                         0
05790,         0,         0,         0,                    0,                      0,                         0
01138,         0,         0,         0,                    0,                      0,                         0
00407,         0,         0,         0,                    0,                      0,                         0
00522,         0,         0,         0,                    0,                      0,                         0
00354,         0,         0,         0,                    0,                      0,                         0
00239,         0,         0,         0,                    0,                      0,                         0
00780,         0,         0,         0,                    0,                      0,                         0
00341,         0,         0,         0,                    0,                      0,                         0
00695,         0,         0,         0,                    0,                      0,                         0
01242,         0,         0,         0,                    0,                      0,                         0
00971,         0,         0,         0,                    0,                      0,                         0
00322,         0,         0,         0,                    0,                      0,                         0
00848,         0,         0,         0,                    0,                      0,                         0
00476,         0,         0,         0,                    0,                      0,                         0
01149,         0,         0,         0,                    0,                      0,                         0
04942,         0,         0,         0,                    0,                      0,                         0
03560,         0,         0,         0,                    0,                      0,                         0
00102,         0,         0,         0,                    0,                      0,                         0
00313,         0,         0,         0,                    0,                      0,                         0
03150,       132,        52,        80,                  132,                      0,                         0
04450,        59,        31,        28,                   54,                      0,                         5
01540,       340,       150,       190,                  307,                     21,                        12
07100,       153,        76,        77,                  135,                      2,                        16
06260,        29,        15,        14,                   28,                      0,                         1
00234,        16,         6,        10,                   16,                      0,                         0
00962,       200,       113,        87,                  193,                      5,                         2
05915,        48,        23,        25,                   48,                      0,                         0
09967,       339,       157,       182,                  331,                      2,                         6
09963,       238,       115,       123,                  213,                      9,                        16
00376,        19,        13,         6,                   19,                      0,                         0
01280,       350,       165,       185,                  333,                      2,                        15
00920,        83,        52,        31,                   82,                      1,                         0
09055,       196,        99,        97,                  158,                      1,                        37
01244,        26,         8,        18,                   18,                      6,                         2
00109,        26,        13,        13,                   24,                      0,                         2
08825,       906,       439,       467,                  875,                      7,                        24
04665,       112,        54,        58,                  110,                      0,                         2
02032,        74,        34,        40,                   71,                      2,                         1
02845,        17,         9,         8,                   15,                      1,                         1
09961,       250,       125,       125,                  237,                      5,                         8
00926,        20,         8,        12,                   20,                      0,                         0
00010,       397,       192,       205,                  366,                      5,                        26
00534,        25,        14,        11,                   25,                      0,                         0
00775,        29,        15,        14,                   29,                      0,                         0
04910,       337,       177,       160,                  326,                      3,                         8
03060,        88,        43,        45,                   84,                      1,                         3
06090,        40,        20,        20,                   39,                      1,                         0
01005,        34,        14,        20,                   34,                      0,                         0
07280,       138,        67,        71,                  120,                     12,                         6
02120,       239,       108,       131,                  212,                      7,                        20
08335,        41,        26,        15,                   40,                      1,                         0
05980,       154,        73,        81,                  138,                      6,                        10
03585,       379,       185,       194,                  340,                     25,                        14
06430,       291,       138,       153,                  252,                     28,                        11
06960,       234,       108,       126,                  223,                      8,                         3
02215,        56,        30,        26,                   47,                      3,                         6
02610,       475,       240,       235,                  333,                     77,                        65
06970,       729,       370,       359,                  695,                     11,                        23
01004,        44,        20,        24,                   44,                      0,                         0
06375,       705,       330,       375,                  576,                     24,                       105
01165,        96,        44,        52,                   76,                     10,                        10
00332,       102,        49,        53,                  100,                      0,                         2
08815,        54,        25,        29,                   53,                      0,                         1
08170,       113,        67,        46,                  106,                      3,                         4
00238,         9,         4,         5,                    7,                      1,                         1
02700,        13,         8,         5,                   13,                      0,                         0
01272,        83,        37,        46,                   79,                      2,                         2
05710,       227,       100,       127,                  172,                     20,                        35
00374,        22,        10,        12,                   21,                      0,                         1
01765,       105,        49,        56,                  102,                      1,                         2
08365,        72,        34,        38,                   68,                      2,                         2
00180,        46,        23,        23,                   43,                      3,                         0
04495,        97,        49,        48,                   88,                      1,                         8
00029,        25,        12,        13,                   25,                      0,                         0
01249,        16,         7,         9,                   16,                      0,                         0
04410,        51,        21,        30,                   49,                      2,                         0
04210,        27,        13,        14,                   24,                      2,                         1
02300,       431,       220,       211,                  377,                     17,                        37
01210,        12,         5,         7,                   12,                      0,                         0
07590,        99,        42,        57,                   86,                      2,                        11
09969,       838,       384,       454,                  813,                      8,                        17
01475,        75,        45,        30,                   70,                      1,                         4
07585,        86,        42,        44,                   81,                      2,                         3
01620,        43,        18,        25,                   34,                      3,                         6
03070,       486,       234,       252,                  447,                      3,                        36
00923,        18,         7,        11,                   17,                      0,                         1
02995,        79,        35,        44,                   79,                      0,                         0
05590,       149,        75,        74,                  136,                     13,                         0
05720,        52,        27,        25,                   28,                     22,                         2
00269,         9,         5,         4,                    9,                      0,                         0
02810,       335,       161,       174,                  306,                     18,                        11
00254,        22,        12,        10,                   22,                      0,                         0
01520,       223,        94,       129,                  190,                     24,                         9
07890,        28,        14,        14,                   28,                      0,                         0
04700,        40,        18,        22,                   40,                      0,                         0
08410,        39,        17,        22,                   36,                      0,                         3
00298,         3,         2,         1,                    3,                      0,                         0
05945,        37,        17,        20,                   35,                      2,                         0
05165,        99,        45,        54,                   94,                      4,                         1
00404,        35,        19,        16,                   11,                     20,                         4
03845,       447,       223,       224,                  440,                      2,                         5
00256,        17,         8,         9,                   17,                      0,                         0
06750,       124,        58,        66,                  106,                      4,                        14
00123,        47,        25,        22,                   47,                      0,                         0
01785,        86,        41,        45,                   84,                      2,                         0
09973,        52,        26,        26,                   50,                      0,                         2
08885,         8,         4,         4,                    7,                      0,                         1
08860,        49,        26,        23,                   49,                      0,                         0
00568,       258,       134,       124,                  255,                      2,                         1
01835,       233,       109,       124,                  173,                      3,                        57
01258,        35,        13,        22,                   34,                      0,                         1
02055,        34,        20,        14,                   32,                      2,                         0
05940,        54,        29,        25,                   53,                      1,                         0
05115,        44,        22,        22,                   41,                      3,                         0
03115,        99,        55,        44,                   99,                      0,                         0
02380,        66,        29,        37,                   66,                      0,                         0
01030,         2,         2,         0,                    2,                      0,                         0
06467,        93,        39,        54,                   90,                      3,                         0
04120,        86,        41,        45,                   85,                      0,                         1
05261,        19,         9,        10,                   19,                      0,                         0
00309,         8,         5,         3,                    8,                      0,                         0
00545,       133,        55,        78,                  126,                      2,                         5
02005,        13,         6,         7,                   13,                      0,                         0
06890,         6,         4,         2,                    4,                      0,                         2
00928,        24,        12,        12,                   24,                      0,                         0
04705,        26,        13,        13,                   21,                      0,                         5
04340,        16,        11,         5,                   16,                      0,                         0
00439,        36,        20,        16,                   35,                      0,                         1
00197,         3,         1,         2,                    3,                      0,                         0
08175,        88,        46,        42,                   86,                      1,                         1
06950,       118,        57,        61,                  116,                      0,                         2
08865,        88,        44,        44,                   87,                      1,                         0
04805,       239,       111,       128,                  209,                      4,                        26
02650,         8,         5,         3,                    8,                      0,                         0
06671,        83,        37,        46,                   79,                      0,                         4
01900,        60,        32,        28,                   60,                      0,                         0
01590,        20,         8,        12,                   19,                      0,                         1
02105,        33,        16,        17,                   33,                      0,                         0
08460,        14,         7,         7,                   14,                      0,                         0
01297,         3,         2,         1,                    3,                      0,                         0
01395,        71,        36,        35,                   68,                      0,                         3
00406,        30,        13,        17,                   30,                      0,                         0
09235,        11,         5,         6,                   11,                      0,                         0
00983,        15,         9,         6,                   15,                      0,                         0
06990,       203,        89,       114,                  197,                      1,                         5
07650,        20,        10,        10,                   20,                      0,                         0
06900,        90,        38,        52,                   81,                      0,                         9
07630,       137,        68,        69,                  133,                      1,                         3
09035,       126,        63,        63,                   98,                      7,                        21
00922,        33,        19,        14,                   31,                      0,                         2
01283,        16,        10,         6,                   15,                      0,                         1
00078,        21,        12,         9,                   14,                      1,                         6
00114,        14,         9,         5,                   13,                      1,                         0
00735,        81,        50,        31,                   75,                      6,                         0
03000,         4,         1,         3,                    2,                      1,                         1
00714,        22,         9,        13,                   16,                      2,                         4
01257,        41,        22,        19,                   39,                      1,                         1
00758,        36,        19,        17,                   35,                      0,                         1
08395,       199,        99,       100,                  187,                      6,                         6
08080,         4,         1,         3,                    4,                      0,                         0
07415,        84,        41,        43,                   76,                      0,                         8
01510,        94,        43,        51,                   92,                      1,                         1
07545,       459,       210,       249,                  396,                      1,                        62
01995,         7,         3,         4,                    7,                      0,                         0
00570,         6,         4,         2,                    6,                      0,                         0
04570,         3,         2,         1,                    3,                      0,                         0
01391,         5,         2,         3,                    5,                      0,                         0
08150,        93,        44,        49,                   91,                      1,                         1
00442,        62,        33,        29,                   54,                      2,                         6
00881,        30,        13,        17,                   30,                      0,                         0
01125,         2,         1,         1,                    2,                      0,                         0
02725,        84,        44,        40,                   77,                      6,                         1
01020,        89,        44,        45,                   79,                      0,                        10
00152,        60,        29,        31,                   50,                      0,                        10
04130,        28,        12,        16,                   28,                      0,                         0
08730,        24,        13,        11,                   24,                      0,                         0
03995,        50,        19,        31,                   40,                      3,                         7
04095,       147,        74,        73,                  138,                      4,                         5
01262,        48,        17,        31,                   48,                      0,                         0
06475,        35,        16,        19,                   35,                      0,                         0
00171,        42,        25,        17,                   42,                      0,                         0
06000,        16,         8,         8,                   16,                      0,                         0
03820,        28,        20,         8,                   27,                      0,                         1
01015,        24,        12,        12,                   24,                      0,                         0
00730,        27,        15,        12,                   27,                      0,                         0
08065,        72,        39,        33,                   53,                      3,                        16
00732,        16,         8,         8,                   16,                      0,                         0
00015,        14,         7,         7,                   14,                      0,                         0
06581,        10,         4,         6,                   10,                      0,                         0
02905,        99,        44,        55,                   92,                      1,                         6
02385,        47,        29,        18,                   45,                      0,                         2
00022,        15,         6,         9,                   15,                      0,                         0
00027,         6,         3,         3,                    6,                      0,                         0
00663,        11,         7,         4,                   11,                      0,                         0
00382,         9,         4,         5,                    9,                      0,                         0
08770,        22,         8,        14,                   15,                      2,                         5
00738,         8,         4,         4,                    8,                      0,                         0
01349,         4,         3,         1,                    4,                      0,                         0
01002,        14,         8,         6,                   13,                      0,                         1
06875,         3,         1,         2,                    3,                      0,                         0
01118,         2,         2,         0,                    2,                      0,                         0
08385,        15,         7,         8,                   15,                      0,                         0
00743,         9,         5,         4,                    9,                      0,                         0
00751,        20,        13,         7,                   20,                      0,                         0
00402,        26,        15,        11,                   26,                      0,                         0
02130,        17,        10,         7,                   15,                      0,                         2
00169,        22,        12,        10,                   21,                      0,                         1
01237,         8,         4,         4,                    8,                      0,                         0
08345,         6,         2,         4,                    5,                      0,                         1
00426,        13,         6,         7,                   13,                      0,                         0
00052,        16,         8,         8,                   16,                      0,                         0
09045,        49,        27,        22,                   42,                      0,                         7
07455,        19,         7,        12,                   18,                      1,                         0
00370,        40,        17,        23,                   39,                      1,                         0
08230,       101,        48,        53,                   90,                      0,                        11
01251,        27,        13,        14,                   26,                      1,                         0
00449,        10,         7,         3,                    9,                      0,                         1
00467,        23,        10,        13,                   23,                      0,                         0
00466,        14,         5,         9,                   14,                      0,                         0
00095,        37,        20,        17,                   26,                     11,                         0
00150,        84,        41,        43,                   79,                      1,                         4
01323,         5,         4,         1,                    5,                      0,                         0
09030,        95,        56,        39,                   68,                      1,                        26
07815,        45,        16,        29,                   42,                      0,                         3
06940,        16,         8,         8,                   14,                      0,                         2
04930,        23,        12,        11,                   14,                      0,                         9
07520,        12,         6,         6,                   12,                      0,                         0
06390,        44,        21,        23,                   39,                      4,                         1
01780,        45,        21,        24,                   45,                      0,                         0
00524,        12,         4,         8,                   12,                      0,                         0
00726,         6,         4,         2,                    6,                      0,                         0
00492,         9,         4,         5,                    9,                      0,                         0
07050,         3,         1,         2,                    3,                      0,                         0
08875,        10,         6,         4,                    9,                      1,                         0
00509,         3,         1,         2,                    3,                      0,                         0
08845,         3,         2,         1,                    3,                      0,                         0
01189,         7,         3,         4,                    7,                      0,                         0
00493,         2,         1,         1,                    2,                      0,                         0
01198,         3,         2,         1,                    3,                      0,                         0
00511,         4,         1,         3,                    4,                      0,                         0
00583,         5,         3,         2,                    5,                      0,                         0
00591,         1,         1,         0,                    1,                      0,                         0
00588,         4,         3,         1,                    4,                      0,                         0
00904,         3,         2,         1,                    3,                      0,                         0
00931,         4,         2,         2,                    4,                      0,                         0
01380,        17,        10,         7,                   17,                      0,                         0
00603,         6,         2,         4,                    5,                      1,                         0
02145,        17,         7,        10,                   17,                      0,                         0
05820,        33,        17,        16,                   33,                      0,                         0
00593,        13,         5,         8,                   13,                      0,                         0
00541,         1,         1,         0,                    1,                      0,                         0
04895,         8,         5,         3,                    8,                      0,                         0
02815,         5,         2,         3,                    4,                      0,                         1
04695,        15,         6,         9,                   15,                      0,                         0
00621,         8,         3,         5,                    8,                      0,                         0
00132,        10,         4,         6,                   10,                      0,                         0
00842,         7,         3,         4,                    7,                      0,                         0
01910,        32,        15,        17,                   31,                      1,                         0
00182,         8,         4,         4,                    8,                      0,                         0
00796,        17,         8,         9,                   17,                      0,                         0
00754,         5,         2,         3,                    5,                      0,                         0
00628,         7,         4,         3,                    7,                      0,                         0
00833,         7,         2,         5,                    7,                      0,                         0
01920,        49,        23,        26,                   48,                      0,                         1
00596,         5,         2,         3,                    5,                      0,                         0
05085,        38,        20,        18,                   37,                      0,                         1
00395,         7,         4,         3,                    6,                      1,                         0
00834,         8,         2,         6,                    7,                      0,                         1
02465,        23,        14,         9,                   23,                      0,                         0
01084,         3,         1,         2,                    3,                      0,                         0
05220,        21,        10,        11,                   20,                      1,                         0
00649,        14,         8,         6,                   12,                      0,                         2
08540,        33,        22,        11,                   22,                     11,                         0
00167,        27,        18,         9,                   27,                      0,                         0
08105,         4,         2,         2,                    4,                      0,                         0
00641,        15,         6,         9,                   12,                      2,                         1
06030,         3,         1,         2,                    3,                      0,                         0
03625,        30,        17,        13,                   30,                      0,                         0
01150,         6,         3,         3,                    6,                      0,                         0
06755,        67,        31,        36,                   65,                      0,                         2
08155,         9,         6,         3,                    9,                      0,                         0
01209,         2,         1,         1,                    2,                      0,                         0
00349,        24,        13,        11,                   24,                      0,                         0
05525,        30,        11,        19,                   30,                      0,                         0
01000,         3,         2,         1,                    2,                      1,                         0
00793,         6,         2,         4,                    6,                      0,                         0
00808,         4,         3,         1,                    4,                      0,                         0
04600,        24,        11,        13,                   24,                      0,                         0
00810,        15,         7,         8,                   15,                      0,                         0
06800,        31,        19,        12,                   30,                      0,                         1
00945,        10,         5,         5,                   10,                      0,                         0
05935,        12,         5,         7,                   12,                      0,                         0
00336,         6,         3,         3,                    6,                      0,                         0
00668,         4,         2,         2,                    4,                      0,                         0
01289,         3,         3,         0,                    3,                      0,                         0
04350,        15,         7,         8,                   15,                      0,                         0
03660,         3,         1,         2,                    3,                      0,                         0
01064,         1,         1,         0,                    1,                      0,                         0
08910,         8,         7,         1,                    0,                      8,                         0
09236,        18,         9,         9,                   18,                      0,                         0
00946,         2,         1,         1,                    2,                      0,                         0
01735,         1,         1,         0,                    1,                      0,                         0
00853,         3,         2,         1,                    3,                      0,                         0
00678,         2,         2,         0,                    2,                      0,                         0
01368,         0,         0,         0,                    0,                      0,                         0
00592,         0,         0,         0,                    0,                      0,                         0
00733,         0,         0,         0,                    0,                      0,                         0
01345,         0,         0,         0,                    0,                      0,                         0
00264,         0,         0,         0,                    0,                      0,                         0
05410,         0,         0,         0,                    0,                      0,                         0
00844,         0,         0,         0,                    0,                      0,                         0
07085,         0,         0,         0,                    0,                      0,                         0
00230,         0,         0,         0,                    0,                      0,                         0
06520,         0,         0,         0,                    0,                      0,                         0
00060,         0,         0,         0,                    0,                      0,                         0
06145,         0,         0,         0,                    0,                      0,                         0
03355,       217,       104,       113,                  184,                     18,                        15
00002,       214,       107,       107,                  194,                     14,                         6
08820,       602,       295,       307,                  580,                      8,                        14
04405,       134,        56,        78,                   98,                     17,                        19
07570,       181,        75,       106,                  167,                      0,                        14
06665,        31,        15,        16,                   27,                      4,                         0
07390,       585,       295,       290,                  558,                      7,                        20
03510,       246,       116,       130,                  233,                      5,                         8
01159,        21,         9,        12,                   21,                      0,                         0
